readout	region	pairing	metric	value	p
attribution	Actb (housekeeping)	DN_rep1_vs_ProB_rep2	Cohesin	0.416615	
attribution	Actb (housekeeping)	DN_rep1_vs_ProB_rep2	H3K27ac	0.243864	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	ATAC	0.288304	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	RNA+	0	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	RNA-	0.266499	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	CTCF	0.0254414	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	Cohesin	0.269676	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep1	H3K27ac	0.15008	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	ATAC	0.0826942	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	RNA+	0	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	RNA-	0.323678	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	CTCF	0.0476663	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	Cohesin	0.339129	
attribution	Actb (housekeeping)	DN_rep2_vs_ProB_rep2	H3K27ac	0.206833	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	ATAC	0.122318	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	RNA+	0.190888	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	RNA-	0.003583	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	CTCF	0.196268	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	Cohesin	0.247138	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep1	H3K27ac	0.239805	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	ATAC	0.0657221	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	RNA+	0.205446	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	RNA-	0.00231226	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	CTCF	0.163526	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	Cohesin	0.323544	
attribution	Emc7 (housekeeping)	DN_rep1_vs_ProB_rep2	H3K27ac	0.239449	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	ATAC	0.122484	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	RNA+	0.184206	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	RNA-	0.00308945	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	CTCF	0.130022	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	Cohesin	0.27789	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep1	H3K27ac	0.282309	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	ATAC	0.0686131	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	RNA+	0.202597	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	RNA-	0.00260217	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	CTCF	0.145344	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	Cohesin	0.321077	
attribution	Emc7 (housekeeping)	DN_rep2_vs_ProB_rep2	H3K27ac	0.259767	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	ATAC	0.067898	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	RNA+	0.221949	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	RNA-	0.0460204	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	CTCF	0.209774	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	Cohesin	0.286603	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep1	H3K27ac	0.167755	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	ATAC	0.0753927	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	RNA+	0.140655	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	RNA-	0.0537842	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	CTCF	0.207682	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	Cohesin	0.345195	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_ProB_rep2	H3K27ac	0.177292	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	ATAC	0.0730185	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	RNA+	0.22326	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	RNA-	0.0314118	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	CTCF	0.16458	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	Cohesin	0.343992	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep1	H3K27ac	0.163738	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	ATAC	0.078225	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	RNA+	0.135659	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	RNA-	0.0351157	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	CTCF	0.191055	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	Cohesin	0.402188	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_ProB_rep2	H3K27ac	0.157757	
attribution	Wapl	DN_rep1_vs_ProB_rep1	ATAC	0.11803	
attribution	Wapl	DN_rep1_vs_ProB_rep1	RNA+	0.291893	
attribution	Wapl	DN_rep1_vs_ProB_rep1	RNA-	0.018376	
attribution	Wapl	DN_rep1_vs_ProB_rep1	CTCF	0.178457	
attribution	Wapl	DN_rep1_vs_ProB_rep1	Cohesin	0.25521	
attribution	Wapl	DN_rep1_vs_ProB_rep1	H3K27ac	0.138034	
attribution	Wapl	DN_rep1_vs_ProB_rep2	ATAC	0.0768559	
attribution	Wapl	DN_rep1_vs_ProB_rep2	RNA+	0.330782	
attribution	Wapl	DN_rep1_vs_ProB_rep2	RNA-	0.0190276	
attribution	Wapl	DN_rep1_vs_ProB_rep2	CTCF	0.150243	
attribution	Wapl	DN_rep1_vs_ProB_rep2	Cohesin	0.295395	
attribution	Wapl	DN_rep1_vs_ProB_rep2	H3K27ac	0.127697	
attribution	Wapl	DN_rep2_vs_ProB_rep1	ATAC	0.101597	
attribution	Wapl	DN_rep2_vs_ProB_rep1	RNA+	0.393791	
attribution	Wapl	DN_rep2_vs_ProB_rep1	RNA-	0.0112591	
attribution	Wapl	DN_rep2_vs_ProB_rep1	CTCF	0.1519	
attribution	Wapl	DN_rep2_vs_ProB_rep1	Cohesin	0.255481	
attribution	Wapl	DN_rep2_vs_ProB_rep1	H3K27ac	0.0859716	
attribution	Wapl	DN_rep2_vs_ProB_rep2	ATAC	0.0660699	
attribution	Wapl	DN_rep2_vs_ProB_rep2	RNA+	0.418528	
attribution	Wapl	DN_rep2_vs_ProB_rep2	RNA-	0.0113959	
attribution	Wapl	DN_rep2_vs_ProB_rep2	CTCF	0.152448	
attribution	Wapl	DN_rep2_vs_ProB_rep2	Cohesin	0.280027	
attribution	Wapl	DN_rep2_vs_ProB_rep2	H3K27ac	0.0715315	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	ATAC	0.114889	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	RNA+	0.159138	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	RNA-	0.0719617	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	CTCF	0.209592	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	Cohesin	0.265532	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep1	H3K27ac	0.178887	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	ATAC	0.0850504	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	RNA+	0.1643	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	RNA-	0.0752665	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	CTCF	0.203334	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	Cohesin	0.268505	
attribution	Igk (B-lineage locus)	DN_rep1_vs_ProB_rep2	H3K27ac	0.203545	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	ATAC	0.101257	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	RNA+	0.143715	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	RNA-	0.0780051	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	CTCF	0.230168	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	Cohesin	0.272366	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep1	H3K27ac	0.174489	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	ATAC	0.0681235	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	RNA+	0.142747	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	RNA-	0.0804198	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	CTCF	0.242339	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	Cohesin	0.275501	
attribution	Igk (B-lineage locus)	DN_rep2_vs_ProB_rep2	H3K27ac	0.19087	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	ATAC	0.044417	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	RNA+	0.00338091	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	RNA-	0.00266579	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	CTCF	0.294374	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	Cohesin	0.315119	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep1	H3K27ac	0.340043	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	ATAC	0.0474623	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	RNA+	0.00666758	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	RNA-	0.004749	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	CTCF	0.224554	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	Cohesin	0.436026	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_ProB_rep2	H3K27ac	0.280541	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	ATAC	0.0521121	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	RNA+	0.00238585	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	RNA-	0.00234902	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	CTCF	0.344344	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	Cohesin	0.27735	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep1	H3K27ac	0.32146	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	ATAC	0.0562274	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	RNA+	0.00548468	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	RNA-	0.00448247	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	CTCF	0.302477	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	Cohesin	0.425764	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_ProB_rep2	H3K27ac	0.205564	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	ATAC	0.11824	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	RNA+	0.00626477	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	RNA-	0.0983136	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	CTCF	0.177676	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	Cohesin	0.415648	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep1	H3K27ac	0.183858	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	ATAC	0.0916189	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	RNA+	0.00686082	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	RNA-	0.103793	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	CTCF	0.185121	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	Cohesin	0.425922	
attribution	Cd4 (induced at DP)	DN_rep1_vs_ProB_rep2	H3K27ac	0.186684	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	ATAC	0.124362	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	RNA+	0.00610622	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	RNA-	0.0766236	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	CTCF	0.154629	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	Cohesin	0.45604	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep1	H3K27ac	0.182239	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	ATAC	0.0910264	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	RNA+	0.00611937	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	RNA-	0.13199	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	CTCF	0.175779	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	Cohesin	0.428437	
attribution	Cd4 (induced at DP)	DN_rep2_vs_ProB_rep2	H3K27ac	0.166648	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	ATAC	0.0484907	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	RNA+	0.0026311	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	RNA-	0.235091	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	CTCF	0.180642	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	Cohesin	0.307843	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep1	H3K27ac	0.225302	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	ATAC	0.0262727	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	RNA+	0.0871686	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	RNA-	0.262832	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	CTCF	0.138299	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	Cohesin	0.312288	
attribution	Cd8a (induced at DP)	DN_rep1_vs_ProB_rep2	H3K27ac	0.173139	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	ATAC	0.0529025	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	RNA+	0.0033028	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	RNA-	0.304981	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	CTCF	0.164106	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	Cohesin	0.276038	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep1	H3K27ac	0.19867	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	ATAC	0.0285365	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	RNA+	0.0929445	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	RNA-	0.255716	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	CTCF	0.154552	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	Cohesin	0.312711	
attribution	Cd8a (induced at DP)	DN_rep2_vs_ProB_rep2	H3K27ac	0.155541	
sign_concordance	genome_wide	all_pairings	frac	0.507426	
sign_concordance	Trbv1 (5-prime Vbeta outlier)	all_pairings	frac	0.540984	
sign_concordance	Vbeta cluster (Trbv2-Trbv30)	all_pairings	frac	0.49429	
sign_concordance	NEGCTL inter-cluster silent	all_pairings	frac	0.491525	
sign_concordance	DJ_RC (recombination center)	all_pairings	frac	0.624277	
sign_concordance	Ebeta/Trbv31/CBE3 (EbKO deletion)	all_pairings	frac	0.583333	
sign_concordance	NEGCTL 3-prime flanking silent	all_pairings	frac	0.599738	
sign_concordance	CH/JH/iEmu (constant region)	all_pairings	frac	0.671082	
sign_concordance	DH cluster (diversity segments)	all_pairings	frac	0.703704	
sign_concordance	VH proximal (~1.4 Mb)	all_pairings	frac	0.578828	
sign_concordance	VH distal (~1.1 Mb)	all_pairings	frac	0.543379	
sign_concordance	Gapdh (housekeeping)	all_pairings	frac	0.606061	
sign_concordance	Actb (housekeeping)	all_pairings	frac	0.333333	
sign_concordance	Emc7 (housekeeping)	all_pairings	frac	0.506073	
sign_concordance	Col1a1 (fibroblast marker)	all_pairings	frac	0.598326	
sign_concordance	Wapl	all_pairings	frac	0.673546	
sign_concordance	Igk (B-lineage locus)	all_pairings	frac	0.489139	
sign_concordance	Tcrb upstream (flanking)	all_pairings	frac	0.385281	
sign_concordance	Cd4 (induced at DP)	all_pairings	frac	0.653061	
sign_concordance	Cd8a (induced at DP)	all_pairings	frac	0.424074	
